model_path	model_name_declared	file_stem	leng	nseq	built_from_set_implied_by_nseq	name_matches_file	duplicate_of	sha256	role_in_g4	unit	denominator
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_G2L4_5.hmm	globloo_CAND_G2L4_5	globloo_CAND_G2L4_5	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	90166ca1cad0a7f07cc7186b55fdb254c06def70f3fbb8db976e10690c5f9a76	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_G2L4_68.hmm	globloo_CAND_G2L4_68	globloo_CAND_G2L4_68	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	accdec2289424559a6df709740020d3f1d42a58a22e5e7f7b05df921c1dd516f	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_G2L_57.hmm	globloo_CAND_G2L_57	globloo_CAND_G2L_57	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	5da10980c745929c2fd7d14f1a9dfc12132e1cd8be32697a97cd9f01728a99f8	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_G2L_87.hmm	globloo_CAND_G2L_87	globloo_CAND_G2L_87	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	88f2f303bd33f1738c833a4f404fb7e6602807a3e1b11d2a547e951ba6103b71	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG12_12.hmm	globloo_CAND_UG12_12	globloo_CAND_UG12_12	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	f207e9ad1363bfb4ab58e4834cc3fa5312a0c5c393557b23cb1dc297c3ef025c	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG12_147.hmm	globloo_CAND_UG12_147	globloo_CAND_UG12_147	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	a2556cadcf9cc0b3e80d4285b64824bfed1ee5f29c538f17f2eeae97139dbf5d	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG12_21.hmm	globloo_CAND_UG12_21	globloo_CAND_UG12_21	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	39d3c6690f5f087edf1048cae42fa88396487178ca3527098e4335e83eb5dfca	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG12_230.hmm	globloo_CAND_UG12_230	globloo_CAND_UG12_230	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	27e275f0974fb570e843f87b20092b97d61cd2a9de746133ad0f4a30cc3342e3	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG12_3.hmm	globloo_CAND_UG12_3	globloo_CAND_UG12_3	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	5798a238c5503cf64e92852511e43bcfa52d237f70671cab093a00dd30b4dff5	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG12_37.hmm	globloo_CAND_UG12_37	globloo_CAND_UG12_37	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	109bf948954e19b28a4537b9247adc55b384749b1c258ca2ec0428757ca3380a	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG13_0.hmm	globloo_CAND_UG13_0	globloo_CAND_UG13_0	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	8d8e62985a5b6db4308d7fb34fde88ce047b8ad75af9f60e43acbd7a7bc05e42	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG13_16.hmm	globloo_CAND_UG13_16	globloo_CAND_UG13_16	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	165f7a0b18c23acbd38a05f03b2d96706ce598ee2994f6661929887101be4bed	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG13_30.hmm	globloo_CAND_UG13_30	globloo_CAND_UG13_30	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	c05d5ab2388362784c189b58260112cd0af71133de5d281af39ec0afe87ce613	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG15_123.hmm	globloo_CAND_UG15_123	globloo_CAND_UG15_123	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	f7c91d96ad0e21b74413b56f85494f8a6e76cdde617bf7dd50989cc1270566c6	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG15_31.hmm	globloo_CAND_UG15_31	globloo_CAND_UG15_31	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	a440fb04a014b7c266daf100aea9cdcddfebc40140d03534f0429d9656069ab6	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG15_42.hmm	globloo_CAND_UG15_42	globloo_CAND_UG15_42	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	bbaed51a8b5fcf2e35aff319b792aeb4272ebfcfff19210030853f7cc52e96dd	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG15_65.hmm	globloo_CAND_UG15_65	globloo_CAND_UG15_65	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	8bd29b7911d53a65a38c9c0d679352d472991e8b6ae3e808fab36969e2ca8af2	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG15_74.hmm	globloo_CAND_UG15_74	globloo_CAND_UG15_74	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ca9bc1bf23ac916298624bfc0379a1eb4abfda6fa90e0200ac7da758fa1be3c9	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG16_41.hmm	globloo_CAND_UG16_41	globloo_CAND_UG16_41	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	3089d77fca382e5edaa39d7aef2165b4c211eb438470efa82feca54022e60e43	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG16_60.hmm	globloo_CAND_UG16_60	globloo_CAND_UG16_60	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ec98c4933a6de11bf39fa2c4575ff51a5fd6876f7bc5f1da2156fcb1b9dd1563	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG16_91.hmm	globloo_CAND_UG16_91	globloo_CAND_UG16_91	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	0af6fc933f81e247a62a7d1423457c03db31da137aaeaf89d2c087577fcca625	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG17_254.hmm	globloo_CAND_UG17_254	globloo_CAND_UG17_254	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ce2f6ebd0337f6436f6bfed138b8f363acc89f6e4b0c0c0a3ca0c7496d0021cb	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG17_289.hmm	globloo_CAND_UG17_289	globloo_CAND_UG17_289	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	1eaf56f85f5628aba3fe54e83f24b0691c11a9832e77cd7017d4c5f49c66f6a8	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG17_32.hmm	globloo_CAND_UG17_32	globloo_CAND_UG17_32	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	4cbb3ce031bd052b8fbd9cdffa41adb3d265e5c9a92aa43a9a9bd7412427a8de	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG19_156.hmm	globloo_CAND_UG19_156	globloo_CAND_UG19_156	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	a107fda964639d355223c1c994d7d474cea0e556f5d077a5f0dc79ec0c4a5faa	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG19_20.hmm	globloo_CAND_UG19_20	globloo_CAND_UG19_20	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	e6d50bcc5e27849b14dc742c02d7aebc48b0700aa0eebe97d7e63b3ca45ec008	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG19_229.hmm	globloo_CAND_UG19_229	globloo_CAND_UG19_229	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	8aba76bad09c0bff98bd50ed589b0b95773233563b410082e728f2661ab43992	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG1_12.hmm	globloo_CAND_UG1_12	globloo_CAND_UG1_12	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	663bee4bec548e960dea5181dfe32963833cdff24157f5eb66f7640d0757b74e	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG1_3.hmm	globloo_CAND_UG1_3	globloo_CAND_UG1_3	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	60c1e3b972cbba100db995b96a8c47e16a1f9d6389b4b134383ce32d5ac55329	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG1_8.hmm	globloo_CAND_UG1_8	globloo_CAND_UG1_8	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	419591ba2756834e5129d9160853a9e78820855672c30927086c71b74ade30fd	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG20_0.hmm	globloo_CAND_UG20_0	globloo_CAND_UG20_0	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	26d246270b41a6bcc7236b787edbbe4bf7a5070714df7db4ee6d8354f98fab47	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG20_1.hmm	globloo_CAND_UG20_1	globloo_CAND_UG20_1	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	d1e3c4084096b1c6e4954cd01a635ef132ba92d590d1fb9be066adb9fcba2e17	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG20_2.hmm	globloo_CAND_UG20_2	globloo_CAND_UG20_2	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	2db96b975d50b69bde5393389152a79fb4b29b4b19a101caae5c8c3150fcd963	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG22_1.hmm	globloo_CAND_UG22_1	globloo_CAND_UG22_1	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	cf0baf671f55db05e14b586d912a119bb4f5638d5e228bffc07aa117966795a2	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG22_14.hmm	globloo_CAND_UG22_14	globloo_CAND_UG22_14	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	017d7b4cb2bab084a4f7371ce12a7166501221f772cc5f909ae926edbf1e80ac	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG22_46.hmm	globloo_CAND_UG22_46	globloo_CAND_UG22_46	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	6102fe122dcfe7e09ceea585f009a03a97a2177aca98666a13da3c27e243dc08	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG26_78.hmm	globloo_CAND_UG26_78	globloo_CAND_UG26_78	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	3e4d7d15ea95989cd81d9aeb6fb307a020b9f3e6e2a700fe89c4c9ad452c12df	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG26_86.hmm	globloo_CAND_UG26_86	globloo_CAND_UG26_86	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	2d02944fa0f1ed76a2e7a932d81b773b36aba55f4e6365e21814fe719454e42d	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG2_112.hmm	globloo_CAND_UG2_112	globloo_CAND_UG2_112	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	41228dd7f2de2b03d984ee37bd3c83cadc09bec9c2986f62800e0071c50ba469	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG2_75.hmm	globloo_CAND_UG2_75	globloo_CAND_UG2_75	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	2b955d811d839dadd208ebe549f57c0a8c68e8cc1bdc366b6749258808c52665	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG2_80.hmm	globloo_CAND_UG2_80	globloo_CAND_UG2_80	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	3444a3540a2a3384532574e343867a7853e0f05965ca8719421a20feaaf71bf1	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG2_83.hmm	globloo_CAND_UG2_83	globloo_CAND_UG2_83	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	3461e7651f38c98b25f9c7f6a7b39c17a3d163ea29f61ab056cc73d83464ec59	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG3_32.hmm	globloo_CAND_UG3_32	globloo_CAND_UG3_32	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	0b6352a0bac864df2cef4395ebc843c773a29e06bca89a3c16787a61be1c8aca	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG3_72.hmm	globloo_CAND_UG3_72	globloo_CAND_UG3_72	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	f4492c51c3924c8daaf8afdcd77b09b82c4d5f81948424af201429f956e5a531	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG5_1.hmm	globloo_CAND_UG5_1	globloo_CAND_UG5_1	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	437d7ed27e890832a8c628cb123e4258f6ef75222fb469ce684809c82a6701e1	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG5_84.hmm	globloo_CAND_UG5_84	globloo_CAND_UG5_84	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	23f74057f7e1e1545675cc14c3d268ef8408030ab8e12435812db233aabb9aaa	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG5_93.hmm	globloo_CAND_UG5_93	globloo_CAND_UG5_93	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	ca3d7ebb21ecef2966a5358bf03c7b255de58752747ea39b3d06cf8d3eddb560	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG6_32.hmm	globloo_CAND_UG6_32	globloo_CAND_UG6_32	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	e329c7f2d4a40eb63faad3ff1a37da83723bb05d44ed05566f93aa23a8180963	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG6_41.hmm	globloo_CAND_UG6_41	globloo_CAND_UG6_41	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	985e7010d4973845f9de3727f107e5b118ac6eea34ba89f7e924a29f2076b17d	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG6_87.hmm	globloo_CAND_UG6_87	globloo_CAND_UG6_87	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	8bd546135a636acc29cea590bb48157afc932261599278890e34b9d923873154	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG8_118.hmm	globloo_CAND_UG8_118	globloo_CAND_UG8_118	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	9824e33cd8a12d9e129c4d2277d7285ad96933921a664b3b517bdd87424e97ed	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
/home/borg/RESEARCH-in-sleep-RETRON-DB_V3/ARIS_OUTPUT/stage2b_assessor_redesign/step3_hmm/cache/lofo/globloo_CAND_UG8_126.hmm	globloo_CAND_UG8_126	globloo_CAND_UG8_126	305	166	AMBIGUOUS - NSEQ matches no known subset size	YES	none	5864a5aaca325a457b0614a62b24edd89043fba1df63b16456f46ac271248c9c	PRIOR / AUDIT / COMPARATOR - not training truth for g4	prior model	profile HMMs found under the audited prior trees
