sequence_id	sequence_hash	length_aa	family_from_identifier	original_identifier	source_database_or_file	generating_script	selection_criterion	annotation_before_inclusion	exact_in_align000044	exact_in_toro742	exact_in_myrt1844	exact_in_gold171	exact_in_anchors72	exact_in_stage1	best_identity_myrt	best_identity_toro	best_identity_align000044	best_identity_stage1	stage1_leakage_class	structural_gate_passed	selected_using_structure	n_prior_models_that_saw_it	prior_model_note	role_in_g4	unit	denominator
CAND_UG4_11	a82220360bb014df4731387633cc0a331e1da7e8c517df39ba55137e5d3ac57c	608	UG4	rt_hash c94332eefe3acb3c (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG4, coverage_tier BY_CONSTRUCTION, cd-hit cluster 11 of 47 (cluster size 56, family pool 332)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 76.1, 26 crystal donors at TM>=0.5, max TM 0.879	NO	NO	NO	NO	NO	YES	0.8150		0.2280	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG5_1	6249fcf66469595988da7ec72d7dc52ed647fac782c612d13cbc727e69914508	896	UG5	rt_hash 33c2a495a61e8a88 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG5, coverage_tier BY_CONSTRUCTION, cd-hit cluster 1 of 142 (cluster size 24, family pool 483)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 79.0, 23 crystal donors at TM>=0.5, max TM 0.839	NO	NO	NO	NO	NO	YES	0.5880			1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG5_84	983e45a7a6a25da9bfdf6815cc1a2f31fbf4c6190c273471ee83eebe57145606	477	UG5	rt_hash ee49981ca105b570 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG5, coverage_tier BY_CONSTRUCTION, cd-hit cluster 84 of 142 (cluster size 34, family pool 483)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 88.4, 25 crystal donors at TM>=0.5, max TM 0.916	NO	NO	NO	NO	NO	YES	0.4730		0.2640	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG5_93	56cb804917f3d7ced715b6d0ebe36ac26c1fb904a83ec6725593ca6ca6511161	466	UG5	rt_hash 1d8a504e486fd752 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG5, coverage_tier BY_CONSTRUCTION, cd-hit cluster 93 of 142 (cluster size 31, family pool 483)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 89.8, 26 crystal donors at TM>=0.5, max TM 0.922	NO	NO	NO	NO	NO	YES	0.5380		0.2410	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG6_32	aed103648f37e5a82792f57b2f98728314c762f3b5fac1461484bbfce487bc47	548	UG6	rt_hash bd7055dfdda22a8e (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG6, coverage_tier BY_CONSTRUCTION, cd-hit cluster 32 of 93 (cluster size 20, family pool 227)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 84.7, 20 crystal donors at TM>=0.5, max TM 0.901	NO	NO	NO	NO	NO	YES	0.8590	0.6960	0.3820	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG6_41	83edd457568b07f2f967cfb9291905b939d08cd9dcf4a8f9a5731ddc5ea44470	513	UG6	rt_hash 6bcaf4249f3d4a80 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG6, coverage_tier BY_CONSTRUCTION, cd-hit cluster 41 of 93 (cluster size 11, family pool 227)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 87.8, 24 crystal donors at TM>=0.5, max TM 0.933	NO	NO	NO	NO	NO	YES	0.3720		0.3610	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG6_87	1689e99f863d3654f231174e99bf48c4e2dc1136c3380c4bf4549048cd7bf211	400	UG6	rt_hash 9a180edd4ecf6d75 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG6, coverage_tier BY_CONSTRUCTION, cd-hit cluster 87 of 93 (cluster size 19, family pool 227)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 90.5, 27 crystal donors at TM>=0.5, max TM 0.897	NO	NO	NO	NO	NO	YES	0.4210		0.2560	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG7_0	c3d9621ab75f48337e8968639562cf1982820a3c18eea59b2835de4b25a64882	636	UG7	rt_hash 11312719da6812ae (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG7, coverage_tier BY_CONSTRUCTION, cd-hit cluster 0 of 7 (cluster size 1, family pool 10)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 86.7, 20 crystal donors at TM>=0.5, max TM 0.943	NO	NO	NO	NO	NO	YES	0.6840	0.7270	0.4410	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG7_2	574c4765fc86c3c957e0a5b9c2a683db4e1fa46ad2d5f881f58e3041775a7217	529	UG7	rt_hash ff5cfe1292d2bda1 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG7, coverage_tier BY_CONSTRUCTION, cd-hit cluster 2 of 7 (cluster size 3, family pool 10)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 93.2, 26 crystal donors at TM>=0.5, max TM 0.856	NO	NO	NO	NO	NO	YES	0.8630	0.3210	0.2510	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG8_118	f6d49d5823bd574dae8a78921bf4492cefe296a89c84d9097f8bf3ab4b097f57	672	UG8	rt_hash 40df0e27818c9905 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG8, coverage_tier RT7_DISSENTER, cd-hit cluster 118 of 636 (cluster size 165, family pool 3903)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 88.4, 21 crystal donors at TM>=0.5, max TM 0.935	NO	NO	NO	NO	NO	YES	0.6650		0.3700	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG8_126	7bc17054f8e34d781b1fd6d905c15483099f18e2baf91e692ca80439a6df795c	669	UG8	rt_hash 633ffe72351a593d (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG8, coverage_tier RT7_DISSENTER, cd-hit cluster 126 of 636 (cluster size 142, family pool 3903)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 84.6, 21 crystal donors at TM>=0.5, max TM 0.931	NO	NO	NO	NO	NO	YES	0.7850		0.5200	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG8_473	98cf3fb55a0fc505499c0cfbc5a1ab76812ebd2adc8e61c97ddf005636536bbb	462	UG8	rt_hash 21911968a540bdba (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG8, coverage_tier RT7_DISSENTER, cd-hit cluster 473 of 636 (cluster size 86, family pool 3903)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 87.9, 27 crystal donors at TM>=0.5, max TM 0.908	NO	NO	NO	NO	NO	YES	0.8280	0.7220	0.4860	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG8_49	2bd3682ed4814a12b1c8dce3bb7906599e4e44ca98049453599207d43bee263f	700	UG8	rt_hash 14f5bdbd93f4e771 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG8, coverage_tier RT7_DISSENTER, cd-hit cluster 49 of 636 (cluster size 269, family pool 3903)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 84.4, 22 crystal donors at TM>=0.5, max TM 0.924	NO	NO	NO	NO	NO	YES	0.6220		0.5380	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG8_80	ab730823d40628773d739de56fda1b9f9ae22b98022a59361ba974201bf6ff86	685	UG8	rt_hash f65c181979266cba (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG8, coverage_tier RT7_DISSENTER, cd-hit cluster 80 of 636 (cluster size 108, family pool 3903)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 89.1, 24 crystal donors at TM>=0.5, max TM 0.909	NO	NO	NO	NO	NO	YES	0.7330	0.3520		1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG8_99	45c82ac7558202ea5d0cd678e22628c3ef5b0240609f387c299996c185c624f7	678	UG8	rt_hash e3ee460899f28e21 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG8, coverage_tier RT7_DISSENTER, cd-hit cluster 99 of 636 (cluster size 115, family pool 3903)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 87.1, 25 crystal donors at TM>=0.5, max TM 0.945	NO	NO	NO	NO	NO	YES	0.6330	0.3000	0.2210	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG9_43	28c82842947fc5221308b75ec213cf3ac4cc15743efeb26b15b912ae3b471e21	476	UG9	rt_hash b0bfa5a2ad9ca857 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG9, coverage_tier BY_CONSTRUCTION, cd-hit cluster 43 of 84 (cluster size 30, family pool 201)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 89.3, 25 crystal donors at TM>=0.5, max TM 0.976	NO	NO	NO	NO	NO	YES	0.5410		0.3130	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
CAND_UG9_7	4f954f9561a2568967da27248c2b340a30db282dd791eaff7511c6d0b651a66c	550	UG9	rt_hash 5351e7d17e4bfe67 (corpus sequence hash; no NCBI or UniProt accession exists for these)	stage2_rt/cache/ph4/dedup_501k.fasta - the 501,561-sequence deduplicated corpus, the same lineage as the Stage-1 catalogue	columns_rt17/followup/scripts/f3a_recruit.py (recruitment) then f3c_validate.py (the G1-G5 structural gate that kept 95 of 129)	tier_variantB in COMPLETE/COMPLETE_MOSAIC; not clipped; 200-900 aa; cd-hit at 50% identity; the K largest clusters per coverage tier (6 RT7_DISSENTER / 4 THIN / 3 BY_CONSTRUCTION). No bit score or e-value. This sequence: family RVT-UG9, coverage_tier BY_CONSTRUCTION, cd-hit cluster 7 of 84 (cluster size 25, family pool 201)	YES - every CAND arrived carrying Stage-2 annotation: a palm-HMM domain boundary (palm_qs_frozen/palm_qe_frozen/palm_cov_frozen), a catalytic xxDD motif string, and a family call. The seed expansion was NOT annotation-free; structural gate: mean pLDDT 81.7, 25 crystal donors at TM>=0.5, max TM 0.944	NO	NO	NO	NO	NO	YES	0.4440		0.3300	1.0000	EXACT_DUPLICATE	True	YES - the 95 were kept by a structural gate (ESMFold models, crystal donors at TM>=0.5, pLDDT>=70, catalytic chemistry and order). The old seed's expansion is structure-selected, which is why it may not seed a sequence-defined instrument in g4	38	every model trained on all167 has seen this sequence; 38 such models were found	PRIOR / AUDIT / COMPARATOR - excluded from g4 derivation, fitting, thresholds and calibration, and excluded from any Stage-1 sample by identity	CAND_* seed member	95 CAND_* members of all167.faa
